Province,fsa,Gender,Age,Language,population
Ontario,L4B,Female,18 to 24,English,1750
Ontario,L4G,Female,35 to 39,English,1751
Ontario,L1T,Male,40 to 44,English,1751
British Columbia ,V5N,Male,25 to 29,English,1752
Ontario,K1S,Male,18 to 24,English,1752
Ontario,L3T,Female,35 to 39,English,1753
Alberta,T2W,Female,55 to 59,English,1753
Ontario,L1K,Female,35 to 39,English,1754
Alberta,T0A,Male,45 to 49,English,1754
British Columbia ,V0N,Male,30 to 34,English,1755
Ontario,L3X,Male,55 to 59,English,1755
Ontario,K2P,Male,25 to 29,English,1755
Ontario,L3P,Female,60 to 64,English,1756
Alberta,T2J,Female,55 to 59,English,1756
Alberta,T6E,Female,30 to 34,English,1756
Ontario,L6X,Female,65 to 69,English,1756
Alberta,T2Z,Female,60 to 64,English,1756
Alberta,T1Y,Female,45 to 49,English,1756
Ontario,L3Z,Male,35 to 39,English,1756
British Columbia ,V2S,Male,50 to 54,English,1756
Ontario,K0K,Female,85 plus,English,1757
Alberta,T0A,Female,40 to 44,English,1757
British Columbia ,V2R,Female,70 to 74,English,1757
Ontario,N0N,Female,60 to 64,English,1757
Ontario,L6H,Male,35 to 39,English,1757
Alberta,T6J,Female,35 to 39,English,1758
Ontario,K0M,Female,75 to 79,English,1758
Alberta,T3E,Female,40 to 44,English,1758
British Columbia ,V3E,Female,55 to 59,English,1759
British Columbia ,V6K,Female,30 to 34,English,1759
Ontario,M1E,Female,25 to 29,English,1759
Ontario,P0M,Male,60 to 64,English,1759
Ontario,K0E,Male,60 to 64,English,1759
Ontario,M6H,Male,18 to 24,English,1759
Ontario,M4S,Female,30 to 34,English,1760
Ontario,N0N,Male,60 to 64,English,1760
British Columbia ,V2R,Male,40 to 44,English,1760
Ontario,N1E,Male,18 to 24,English,1760
Ontario,K0K,Female,80 to 84,English,1761
Ontario,L1T,Female,60 to 64,English,1761
Ontario,M1V,Male,50 to 54,English,1761
Alberta,T2W,Female,60 to 64,English,1762
British Columbia ,V3M,Female,45 to 49,English,1762
Ontario,M6M,Male,35 to 39,English,1762
Ontario,K1S,Female,18 to 24,English,1762
British Columbia ,V9P,Female,65 to 69,English,1763
Alberta,T0A,Female,50 to 54,English,1763
Ontario,L5M,Male,70 to 74,English,1763
Ontario,L3R,Female,35 to 39,English,1764
Ontario,K0G,Female,55 to 59,English,1764
Saskatchewan,S0M,Male,60 to 64,English,1764
Ontario,N5Y,Male,30 to 34,English,1764
Alberta,T5Z,Male,18 to 24,English,1764
Nova Scotia ,B0P,Female,60 to 64,English,1765
British Columbia ,V5R,Female,40 to 44,English,1765
Ontario,L3X,Female,40 to 44,English,1765
British Columbia ,V4A,Female,65 to 69,English,1765
Ontario,L9W,Male,30 to 34,English,1765
Alberta,T3K,Male,65 to 69,English,1767
British Columbia ,V2N,Male,18 to 24,English,1767
Ontario,M1L,Female,18 to 24,English,1767
Alberta,T0G,Female,55 to 59,English,1768
Ontario,L7M,Male,45 to 49,English,1768
Ontario,P0M,Male,55 to 59,English,1768
Ontario,K0L,Male,40 to 44,English,1769
British Columbia ,V2Y,Female,18 to 24,English,1769
Ontario,N0L,Female,50 to 54,English,1770
Ontario,L5L,Female,25 to 29,English,1770
Alberta,T0A,Male,65 to 69,English,1770
Alberta,T3E,Male,40 to 44,English,1770
British Columbia ,V2T,Male,60 to 64,English,1770
British Columbia ,V3W,Male,70 to 74,English,1770
Alberta,T0K,Male,25 to 29,English,1770
Ontario,M8V,Female,25 to 29,English,1771
British Columbia ,V3V,Female,40 to 44,English,1771
British Columbia ,V2R,Female,45 to 49,English,1771
Ontario,M6E,Male,30 to 34,English,1771
Alberta,T3M,Female,25 to 29,English,1772
Alberta,T6J,Female,30 to 34,English,1772
British Columbia ,V6Y,Male,50 to 54,English,1772
British Columbia ,V4C,Male,40 to 44,English,1772
Newfoundland and Labrador ,A0G,Female,65 to 69,English,1773
Ontario,L1R,Female,55 to 59,English,1773
Saskatchewan,S7L,Male,40 to 44,English,1773
Ontario,M1P,Female,35 to 39,English,1775
Alberta,T2T,Male,35 to 39,English,1775
Ontario,N1E,Male,25 to 29,English,1775
Prince Edward Island ,C0A,Male,60 to 64,English,1775
British Columbia ,V2Y,Male,40 to 44,English,1775
Saskatchewan,S0G,Male,25 to 29,English,1775
Alberta,T0G,Male,60 to 64,English,1775
Ontario,M1W,Female,45 to 49,English,1776
Prince Edward Island ,C0A,Male,55 to 59,English,1776
Ontario,M9A,Male,18 to 24,English,1776
Ontario,L1G,Female,60 to 64,English,1777
British Columbia ,V9P,Female,70 to 74,English,1778
British Columbia ,V9B,Female,25 to 29,English,1778
Alberta,T6T,Female,25 to 29,English,1778
British Columbia ,V2X,Female,30 to 34,English,1778
British Columbia ,V3B,Female,65 to 69,English,1778
Alberta,T6J,Male,35 to 39,English,1778
Saskatchewan,S4S,Male,25 to 29,English,1779
Ontario,K0M,Male,50 to 54,English,1779
Ontario,M6P,Male,25 to 29,English,1779
Ontario,L1N,Male,35 to 39,English,1779
Ontario,M1K,Male,35 to 39,English,1779
Ontario,M1P,Male,30 to 34,English,1779
British Columbia ,V0J,Female,50 to 54,English,1780
British Columbia ,V5N,Female,25 to 29,English,1780
Ontario,L6C,Male,60 to 64,English,1780
British Columbia ,V3H,Female,40 to 44,English,1781
Ontario,L9W,Male,50 to 54,English,1781
Ontario,N0P,Male,50 to 54,English,1782
Ontario,L1G,Male,25 to 29,English,1782
Ontario,K2G,Male,45 to 49,English,1782
Ontario,L3Y,Female,50 to 54,English,1783
Ontario,K0G,Female,60 to 64,English,1783
British Columbia ,V0R,Male,40 to 44,English,1783
British Columbia ,V9B,Male,25 to 29,English,1783
Alberta,T0K,Male,55 to 59,English,1783
British Columbia ,V0E,Female,40 to 44,English,1784
British Columbia ,V3M,Male,45 to 49,English,1784
British Columbia ,V2Y,Female,40 to 44,English,1785
Ontario,M1K,Female,40 to 44,English,1785
British Columbia ,V0J,Female,65 to 69,English,1785
Ontario,M9V,Male,45 to 49,English,1785
Ontario,M1E,Female,60 to 64,English,1786
Ontario,L0K,Female,60 to 64,English,1786
Ontario,K2G,Female,40 to 44,English,1786
Ontario,L4N,Male,70 to 74,English,1786
Alberta,T6R,Male,45 to 49,English,1786
Ontario,K0M,Male,75 to 79,English,1786
Ontario,L1G,Female,55 to 59,English,1787
Ontario,L3R,Male,35 to 39,English,1787
Ontario,M1T,Male,18 to 24,English,1787
British Columbia ,V0R,Female,35 to 39,English,1788
Ontario,N1H,Female,30 to 34,English,1789
Ontario,M6N,Female,30 to 34,English,1789
Ontario,K0L,Male,30 to 34,English,1789
Ontario,L6M,Male,35 to 39,English,1789
Nova Scotia ,B0J,Male,60 to 64,English,1789
British Columbia ,V7E,Female,60 to 64,English,1790
Ontario,L3S,Female,45 to 49,English,1790
British Columbia ,V2R,Female,35 to 39,English,1790
Alberta,T2Y,Female,60 to 64,English,1790
Ontario,L3X,Male,45 to 49,English,1790
Ontario,M1K,Female,50 to 54,English,1791
Alberta,T8N,Female,70 to 74,English,1791
British Columbia ,V7E,Female,55 to 59,English,1791
Ontario,K2G,Male,30 to 34,English,1791
Manitoba,R0C,Female,65 to 69,English,1792
Ontario,M1E,Female,50 to 54,English,1792
British Columbia ,V3N,Female,35 to 39,English,1793
British Columbia ,V3J,Female,55 to 59,English,1793
British Columbia ,V9B,Male,45 to 49,English,1793
Alberta,T1K,Male,30 to 34,English,1793
British Columbia ,V2R,Male,50 to 54,English,1793
Alberta,T0L,Male,25 to 29,English,1793
Ontario,N0M,Female,30 to 34,English,1794
Alberta,T3A,Male,65 to 69,English,1794
British Columbia ,V0J,Male,50 to 54,English,1794
Ontario,N9B,Male,18 to 24,English,1794
Alberta,T8A,Female,18 to 24,English,1794
Alberta,T5X,Female,35 to 39,English,1795
Ontario,L4A,Female,30 to 34,English,1795
British Columbia ,V7C,Female,55 to 59,English,1795
British Columbia ,V3V,Male,40 to 44,English,1795
British Columbia ,V3H,Female,45 to 49,English,1796
Ontario,L6M,Male,60 to 64,English,1796
British Columbia ,V0E,Male,75 to 79,English,1796
Ontario,L6S,Male,40 to 44,English,1796
British Columbia ,V6G,Male,35 to 39,English,1796
Alberta,T3A,Female,65 to 69,English,1797
Ontario,L6C,Female,60 to 64,English,1797
Ontario,L4L,Female,25 to 29,English,1797
British Columbia ,V0J,Male,30 to 34,English,1797
British Columbia ,V2R,Male,60 to 64,English,1797
Ontario,M6E,Male,35 to 39,English,1797
Ontario,L5C,Male,18 to 24,English,1797
British Columbia ,V8N,Male,18 to 24,English,1797
Ontario,M6M,Female,55 to 59,English,1798
Alberta,T0A,Female,30 to 34,English,1798
Ontario,M6M,Male,30 to 34,English,1798
Ontario,L1T,Male,45 to 49,English,1798
Ontario,M9R,Male,18 to 24,English,1799
Ontario,L6T,Female,35 to 39,English,1800
Ontario,L1T,Male,35 to 39,English,1800
Ontario,L1C,Female,25 to 29,English,1801
Alberta,T8V,Male,30 to 34,English,1801
British Columbia ,V2R,Female,50 to 54,English,1803
British Columbia ,V6Y,Female,40 to 44,English,1803
Ontario,L0K,Male,60 to 64,English,1803
British Columbia ,V9B,Male,50 to 54,English,1803
British Columbia ,V6Y,Male,60 to 64,English,1803
Ontario,M1K,Female,35 to 39,English,1804
Ontario,M4J,Male,35 to 39,English,1804
British Columbia ,V3N,Male,25 to 29,English,1804
Prince Edward Island ,C0A,Female,55 to 59,English,1805
British Columbia ,V4C,Female,35 to 39,English,1806
Ontario,M5A,Female,40 to 44,English,1806
Ontario,L6T,Male,35 to 39,English,1806
British Columbia ,V0R,Male,35 to 39,English,1806
Ontario,M1V,Male,65 to 69,English,1806
Manitoba,R0C,Male,30 to 34,English,1806
Ontario,L3T,Female,45 to 49,English,1807
British Columbia ,V6Y,Female,65 to 69,English,1807
British Columbia ,V2R,Male,30 to 34,English,1807
British Columbia ,V2T,Male,45 to 49,English,1807
British Columbia ,V0H,Male,50 to 54,English,1807
British Columbia ,V9B,Female,45 to 49,English,1808
Ontario,L4Z,Male,25 to 29,English,1808
Ontario,L1K,Female,40 to 44,English,1809
Ontario,L7M,Male,50 to 54,English,1809
Ontario,M8V,Male,35 to 39,English,1809
Ontario,M1B,Male,65 to 69,English,1809
Ontario,N1E,Female,18 to 24,English,1809
Ontario,M1P,Male,25 to 29,English,1810
Ontario,K0L,Female,45 to 49,English,1811
Ontario,L6P,Female,70 to 74,English,1811
British Columbia ,V0E,Female,30 to 34,English,1811
Ontario,L4M,Female,55 to 59,English,1811
Alberta,T0L,Male,30 to 34,English,1811
Alberta,T3A,Male,45 to 49,English,1811
British Columbia ,V9B,Male,55 to 59,English,1811
Alberta,T0J,Male,30 to 34,English,1812
Ontario,M2J,Male,55 to 59,English,1812
Ontario,L1T,Male,60 to 64,English,1812
Ontario,M5A,Male,50 to 54,English,1812
Ontario,L3R,Female,40 to 44,English,1813
Ontario,L9W,Female,45 to 49,English,1813
Ontario,M1E,Male,25 to 29,English,1813
Ontario,L4L,Male,50 to 54,English,1813
Ontario,N0R,Male,50 to 54,English,1813
Alberta,T6H,Male,18 to 24,English,1813
Ontario,M2R,Female,35 to 39,English,1814
British Columbia ,V3M,Male,50 to 54,English,1814
Ontario,L3P,Male,18 to 24,English,1814
Ontario,L5A,Female,35 to 39,English,1815
Ontario,K0H,Female,65 to 69,English,1815
Ontario,M6M,Female,30 to 34,English,1815
Ontario,L1C,Female,40 to 44,English,1815
Ontario,L4L,Male,60 to 64,English,1815
British Columbia ,V2X,Male,60 to 64,English,1815
Nova Scotia ,B3H,Female,25 to 29,English,1816
British Columbia ,V3J,Female,50 to 54,English,1816
Ontario,M1K,Male,25 to 29,English,1816
Ontario,L6S,Female,65 to 69,English,1817
Alberta,T0J,Male,65 to 69,English,1817
Alberta,T6H,Male,25 to 29,English,1817
British Columbia ,V3M,Female,40 to 44,English,1818
British Columbia ,V5C,Male,30 to 34,English,1818
British Columbia ,V2R,Female,55 to 59,English,1819
Ontario,L6M,Female,60 to 64,English,1819
Ontario,L7M,Male,55 to 59,English,1819
British Columbia ,V0R,Male,45 to 49,English,1819
Alberta,T0G,Male,55 to 59,English,1820
British Columbia ,V5T,Female,25 to 29,English,1821
Ontario,L7L,Male,50 to 54,English,1822
Ontario,N2E,Male,30 to 34,English,1822
Ontario,M5A,Male,55 to 59,English,1822
Ontario,L4S,Male,50 to 54,English,1822
Ontario,M1E,Male,55 to 59,English,1823
Alberta,T6L,Male,60 to 64,English,1823
Ontario,M4C,Male,18 to 24,English,1823
British Columbia ,V0N,Female,30 to 34,English,1824
Ontario,M1B,Female,70 to 74,English,1824
Saskatchewan,S0A,Female,55 to 59,English,1824
Ontario,M6H,Female,18 to 24,English,1824
Alberta,T2Y,Female,25 to 29,English,1825
Ontario,M1P,Female,25 to 29,English,1825
Alberta,T1Y,Female,55 to 59,English,1826
Ontario,L6H,Female,30 to 34,English,1826
Alberta,T2J,Female,60 to 64,English,1826
Alberta,T0K,Female,55 to 59,English,1826
Ontario,K2G,Female,50 to 54,English,1826
British Columbia ,V4N,Male,65 to 69,English,1826
Ontario,K9J,Female,60 to 64,English,1827
British Columbia ,V9B,Female,50 to 54,English,1827
British Columbia ,V3M,Male,55 to 59,English,1827
Ontario,K2G,Female,55 to 59,English,1828
Ontario,L0G,Female,55 to 59,English,1828
Ontario,L1S,Male,55 to 59,English,1828
British Columbia ,V3J,Male,30 to 34,English,1828
Ontario,L3T,Male,55 to 59,English,1828
Ontario,M5J,Female,25 to 29,English,1829
Ontario,L0L,Male,60 to 64,English,1829
Ontario,N1H,Female,18 to 24,English,1829
Ontario,L3R,Male,70 to 74,English,1830
Ontario,L4L,Male,65 to 69,English,1830
British Columbia ,V5H,Male,35 to 39,English,1830
Ontario,L1J,Female,25 to 29,English,1831
Ontario,L6V,Female,35 to 39,English,1831
British Columbia ,V0E,Male,45 to 49,English,1831
Ontario,L1T,Male,30 to 34,English,1831
Ontario,L0L,Male,18 to 24,English,1831
Ontario,K1V,Female,45 to 49,English,1832
Ontario,L3T,Female,50 to 54,English,1832
Alberta,T3J,Female,60 to 64,English,1832
British Columbia ,V3R,Male,45 to 49,English,1832
Alberta,T0J,Female,50 to 54,English,1833
British Columbia ,V1Y,Female,30 to 34,English,1833
British Columbia ,V0E,Male,40 to 44,English,1833
Alberta,T6R,Male,40 to 44,English,1833
Ontario,L4Z,Female,25 to 29,English,1834
Ontario,M1L,Female,35 to 39,English,1834
Ontario,L4E,Female,55 to 59,English,1834
Ontario,K7K,Male,25 to 29,English,1834
Alberta,T1Y,Male,50 to 54,English,1834
British Columbia ,V2A,Female,60 to 64,English,1835
Ontario,K7M,Male,30 to 34,English,1835
Ontario,M1K,Male,55 to 59,English,1835
British Columbia ,V4C,Male,55 to 59,English,1835
Ontario,L3T,Male,25 to 29,English,1835
Alberta,T0J,Female,45 to 49,English,1836
British Columbia ,V2Y,Male,18 to 24,English,1836
British Columbia ,V2X,Male,50 to 54,English,1837
Alberta,T3H,Male,30 to 34,English,1837
British Columbia ,V0R,Female,18 to 24,English,1837
British Columbia ,V2S,Female,60 to 64,English,1838
Ontario,L1C,Male,25 to 29,English,1838
Ontario,K1G,Female,18 to 24,English,1839
Ontario,L6V,Female,25 to 29,English,1840
Ontario,M4J,Female,35 to 39,English,1840
Ontario,N0M,Female,45 to 49,English,1841
Ontario,K4A,Female,40 to 44,English,1841
Saskatchewan,S0A,Female,65 to 69,English,1841
Ontario,K0L,Male,35 to 39,English,1841
Ontario,M9V,Female,55 to 59,English,1842
Alberta,T2E,Male,25 to 29,English,1842
British Columbia ,V3C,Female,18 to 24,English,1842
Ontario,N1R,Male,30 to 34,English,1843
Saskatchewan,S4N,Male,18 to 24,English,1843
British Columbia ,V7E,Male,18 to 24,English,1843
Ontario,L9T,Female,70 to 74,English,1844
British Columbia ,V3H,Female,50 to 54,English,1844
Ontario,L1J,Male,55 to 59,English,1845
Alberta,T1Y,Male,60 to 64,English,1845
Ontario,K1G,Male,18 to 24,English,1845
Ontario,N0H,Male,18 to 24,English,1845
Alberta,T0C,Female,70 to 74,English,1846
Ontario,M1W,Female,65 to 69,English,1846
British Columbia ,V5N,Female,30 to 34,English,1846
Ontario,L3V,Male,55 to 59,English,1846
Ontario,L5B,Male,50 to 54,English,1847
Ontario,M9C,Male,18 to 24,English,1847
British Columbia ,V5T,Male,35 to 39,English,1848
British Columbia ,V3J,Male,55 to 59,English,1848
Ontario,L5V,Male,30 to 34,English,1848
Ontario,M2M,Female,18 to 24,English,1848
British Columbia ,V3A,Female,18 to 24,English,1848
Ontario,L3V,Female,65 to 69,English,1849
Alberta,T4R,Male,18 to 24,English,1849
Nova Scotia ,B0J,Female,60 to 64,English,1850
Alberta,T0A,Male,50 to 54,English,1850
Ontario,L4A,Male,35 to 39,English,1850
Alberta,T0B,Male,30 to 34,English,1851
Ontario,L4T,Female,18 to 24,English,1851
British Columbia ,V0H,Female,50 to 54,English,1852
Ontario,N0R,Female,55 to 59,English,1852
Ontario,L7G,Male,45 to 49,English,1852
British Columbia ,V2R,Female,65 to 69,English,1853
Ontario,M6G,Male,25 to 29,English,1853
Ontario,L1V,Female,45 to 49,English,1854
Ontario,M9W,Male,25 to 29,English,1854
Ontario,L4C,Male,40 to 44,English,1854
British Columbia ,V3E,Female,50 to 54,English,1855
Ontario,L6M,Male,25 to 29,English,1855
Ontario,M1V,Male,35 to 39,English,1856
Alberta,T6L,Male,40 to 44,English,1856
Ontario,L6C,Male,25 to 29,English,1857
Ontario,L6R,Female,70 to 74,English,1858
Saskatchewan,S0G,Female,50 to 54,English,1858
Ontario,L6Z,Female,18 to 24,English,1858
Ontario,L3T,Female,30 to 34,English,1859
Ontario,M6N,Female,35 to 39,English,1859
Ontario,L6C,Female,30 to 34,English,1859
British Columbia ,V0H,Female,75 to 79,English,1859
Alberta,T1S,Male,18 to 24,English,1859
British Columbia ,V2Y,Female,30 to 34,English,1860
Ontario,M1K,Female,55 to 59,English,1860
Ontario,N0R,Male,60 to 64,English,1860
Ontario,L4B,Male,18 to 24,English,1860
Ontario,L3Y,Female,60 to 64,English,1861
Alberta,T0A,Female,35 to 39,English,1861
Ontario,L6C,Female,25 to 29,English,1861
Ontario,L5A,Male,35 to 39,English,1861
British Columbia ,V2R,Male,55 to 59,English,1861
British Columbia ,V6Y,Male,55 to 59,English,1862
Saskatchewan,S7H,Male,25 to 29,English,1862
British Columbia ,V3M,Male,40 to 44,English,1862
Alberta,T0A,Male,40 to 44,English,1862
Ontario,M1C,Female,18 to 24,English,1862
British Columbia ,V2S,Female,55 to 59,English,1863
Alberta,T3H,Female,65 to 69,English,1864
Ontario,L1S,Female,18 to 24,English,1864
British Columbia ,V9A,Female,30 to 34,English,1865
British Columbia ,V3E,Female,45 to 49,English,1865
Saskatchewan,S0G,Female,45 to 49,English,1865
Alberta,T0E,Male,18 to 24,English,1865
Ontario,K1T,Female,18 to 24,English,1865
British Columbia ,V9B,Female,55 to 59,English,1866
Alberta,T2Y,Male,25 to 29,English,1866
Ontario,M3H,Female,35 to 39,English,1867
Ontario,M1V,Female,35 to 39,English,1868
British Columbia ,V2T,Female,60 to 64,English,1868
Alberta,T0E,Male,55 to 59,English,1868
British Columbia ,V0E,Female,18 to 24,English,1868
British Columbia ,V3E,Female,40 to 44,English,1869
British Columbia ,V3N,Male,30 to 34,English,1869
Alberta,T3M,Male,45 to 49,English,1869
Alberta,T5H,Male,30 to 34,English,1869
British Columbia ,V2Y,Female,35 to 39,English,1870
Ontario,M1W,Female,60 to 64,English,1871
Alberta,T6L,Female,40 to 44,English,1871
Ontario,L5L,Female,60 to 64,English,1871
Ontario,L7M,Female,35 to 39,English,1872
Ontario,N0L,Male,50 to 54,English,1872
Ontario,L1V,Male,60 to 64,English,1872
Ontario,L7M,Female,55 to 59,English,1873
British Columbia ,V3M,Female,50 to 54,English,1873
Ontario,N0M,Female,25 to 29,English,1873
Ontario,M1B,Male,45 to 49,English,1873
Alberta,T4B,Male,25 to 29,English,1873
Ontario,M9V,Male,40 to 44,English,1873
Ontario,M2R,Female,18 to 24,English,1873
Ontario,M1P,Female,30 to 34,English,1874
Ontario,K4A,Female,35 to 39,English,1874
Ontario,N1R,Female,18 to 24,English,1874
British Columbia ,V9B,Female,18 to 24,English,1874
Alberta,T3G,Female,25 to 29,English,1875
Ontario,M9V,Male,55 to 59,English,1875
Ontario,L3T,Male,30 to 34,English,1876
Saskatchewan,S6V,Female,18 to 24,English,1876
Ontario,N0P,Female,65 to 69,English,1877
Ontario,L5V,Male,60 to 64,English,1877
British Columbia ,V3N,Female,30 to 34,English,1878
Ontario,L7L,Female,50 to 54,English,1878
Ontario,L7M,Female,45 to 49,English,1879
British Columbia ,V5R,Female,55 to 59,English,1879
